 0085.54902, 0054.404178,     72.9556618,   39.94762107, 37.8991067
   18.576201,     0063.078474,049.627522,   094.8831681,   90.68565
     00002.126102,  000073.0956,      63.98146365,  5.907087233,      0079.243
 17.72149895,0000088.62, 31.1820381,   058.20454856,29.473573
   28.0525006,      000057.2881,037.3295457,      10.38100647,      77.09712
   90.228548, 002.37872,      16.3926594,   060.63898788,79.3116852
   032.7419727,  0030.8511657,   060.63734, 0063.4738278,      091.42061
   0027.707113,    046.8291474,    00074.5988,      92.53159056,      0060.374557
 83.04717082,     68.5774947, 084.6354, 000073.024,  00000099.85
   068.56295889,      00020.782, 82.07223664,    000038.7584,     1.462264353
  0026.9984122,   00054.553278,      88.8612281,     000006.1915, 000035.3237
 0038.62513, 0000061.916,   0042.378,0000027.081,   038.3457782
   0000055.6933,      00092.675446,00039.83901,   52.59288405,      096.5191959
      000033.284, 00000067.071,    000067.0835,     033.2680951,  000004.51021
     73.0367807,      00048.40741,  035.222153, 35.48715548,   000005.63667
    88.4932413,      0000066.8457,  47.74898689,     00.59769602,     072.11531155
 05.12970457,      0022.001687,9.583123,53.14917178,     92.70945
0000061.141,31.176859,     78.0725618,   0015.698114,00000075.285
    03.648645757,   66.53051,      90.25326069,   56.72275175, 66.09492443
      000093.229,      000046.9068,015.58541,  069.2368555, 043.4747827
  0066.682,     0056.0237893,  97.1283734,    00026.20173,      000024.6676
   087.1884424,     000008.18858,     0002.26431,   00071.501521,031.70142647
      2.311757,  082.6596,    000004.56192,     000011.90285, 00054.41344
 049.17391108,     000055.33703,0.8898840571, 098.22356,     0000001.3111
   047.89765,56.89304, 70.337825,45.90229925,    00084.51535
  55.8839565,      045.1371436,    00000016.147,063.76513, 2.7011143
  000006.41895,    030.8528,      37.891425,      34.6839327,    68.9971058
   0059.9773,    0042.299,      0070.3860688,   62.7035946,  0020.6452333
  52.97789896,  00036.29098, 020.15504474,    004.19065303,0048.0637401
  000017.079,     0023.0135163,000049.30283,    58.0762699,    000013.6114
      000042.54772, 0024.85307,34.23446834,031.7895133,0000033.416
   00050.141121,00014.204801,   029.77045,     45.445429,      0009.684353
      074.9359452,000036.397,  0058.7657472,      71.5002514,      94.7612942
00052.332974,      0014.7131821,  0016.474,000001.02163,  87.08435941
  0000034.0871,   45.09889351,   92.4491643,28.0616292,     000078.691
 081.275092,      00065.73534,055.9614,    00040.23869, 051.5918624
    0000031.6855,      16.48153999,    57.2145517,  77.749052,    00002.77516
     00022.990641,    61.91510996,     00048.458,      00000058.36,    2.200879453
     020.271816,   0001.522677,   0033.80302,   072.11827836,50.5954798
 00000048.022,  043.869373,  36.07754342,      00097.67788,    00000083.565
     0017.406,   20.48142259,0.992186458,     43.47497094,   0000036.716
    30.58667278,     51.00926138,    44.980656, 30.71903626,  00026.562686
     0021.558105,   000057.6703,0031.775,   1.156429677,     0026.0201687
     52.24836126,      57.06569969,     00070.05723,   21.3267057,      40.662435
00000031.267,    043.833648, 0038.595,   13.4789184,    0072.3121516
      00000047.911,      32.91086955,     00097.374883,      0009.872415,   40.6094255
00008.76276,000062.015,     62.2805815,   000070.158,  00020.92344
     91.076615,   0038.3698204,41.98507726,      41.155612,0078.0207
   72.00831417,     053.3977454,      000075.888,    0000.1697448,   81.40381
  00000018.728, 059.25319,0000077.854,    82.66031,    0000093.2963
    59.98511988,    026.54916,    00081.026121,   0034.4228,  00021.891
 00020.85382,      00063.741,00036.725787,     15.02281317,  008.50263
 000003.42839, 14.3248212,   025.24144,      000053.14275, 036.5487916
     000000063.26,   00056.7943,    000019.6604,   000067.75996,     00072.538
   078.1453, 00064.65272,      00031.434357,      000080.34641,     43.220116
  000020.84871,     0046.6045,51.7129623,    00054.47825,  80.035482
 1.3788096,     00059.509,      061.660953,     00039.4292,    023.4406
   00024.105,    02.589575,      10.86311858,0015.681,  88.39208
     0097.2474,     0000059.9976,057.91427,    051.19482,    059.5903656
 0012.9201,      000001.86317,   0064.692262,     93.18779,  000020.008
 17.19490634,34.96971979,  78.8346589,      0075.6526938,      0011.254352
     0050.730695,     021.2171787,  23.22610149,    0000099.712,   0051.7772
